subject_id,text,interaction_type,date,language
S055,,like,2024-12-31,ta
S055,,view,2024-02-12,ta
S056,ada kade giya monawa hari genna. monada gaththe kiyala therenne naa. bag eka dedena patta check kalaa.,message,2024-06-06,romanized_sinhala
S056,kadey ekkenek dhaka giya. muna therunaa namuth nama mathaka una naa. eyaa kiwwama therunaa.,comment,2024-05-18,romanized_sinhala
S056,kamak hadhdha gedara. hondada kiyala therenne naa. mona wageda karanna one kiyalath mathaka naa.,comment,2024-02-14,romanized_sinhala
S056,geval wada kalaa ada. okkoma karala ivara kalada kiyala mathaka naa. heta ithurath check karanna one.,caption,2024-08-17,romanized_sinhala
S056,geval wada kalaa ada. okkoma karala ivara kalada kiyala mathaka naa. heta ithurath check karanna one.,comment,2024-02-22,romanized_sinhala
S056,yaluwata call kalaa. monava katha kalada dhan mathaka naa. weekend ekaka wagayi kiyala hithanawa.,caption,2024-06-30,romanized_sinhala
S056,yaluwata call kalaa. monava katha kalada dhan mathaka naa. weekend ekaka wagayi kiyala hithanawa.,caption,2024-11-01,romanized_sinhala
S056,kadey ekkenek dhaka giya. muna therunaa namuth nama mathaka una naa. eyaa kiwwama therunaa.,comment,2024-07-16,romanized_sinhala
S056,potha kiyawanna try kalaa magema hithe hitiye naa. paragraph eka nawatha nawatha kiyawanna una.,message,2024-07-30,romanized_sinhala
S056,,react,2024-02-13,romanized_sinhala
S056,,like,2024-10-13,romanized_sinhala
S056,,react,2024-10-19,romanized_sinhala
S056,,react,2024-03-27,romanized_sinhala
S056,,like,2024-07-13,romanized_sinhala
S057,ගෙදරින් එළියට ගිහින් ටිකක් ඉඳලා ආවා. ඇයි ගිහින් ආවේ හරිහැටි දන්නෑ. ගිය කාරණාව අමතකයි.,message,2024-02-09,si
S057,කෑම හැදුවා. කෑවා. හොඳද නැද්ද හරියට මතක නෑ. ඊළඟ පාර මොකද හදන්නේ කියලත් සිහි නෑ.,caption,2024-05-06,si
S057,ගෙදරින් එළියට ගිහින් ටිකක් ඉඳලා ආවා. ඇයි ගිහින් ආවේ හරිහැටි දන්නෑ. ගිය කාරණාව අමතකයි.,caption,2024-10-31,si
S057,"යන්න හිතුණා, ගියා, ආවා. හරියටම මොකද ගොස් කළේ කියලා දැන් හොඳට මතක නෑ. ටිකක් අමාරුයි.",comment,2024-08-22,si
S057,"යන්න හිතුණා, ගියා, ආවා. හරියටම මොකද ගොස් කළේ කියලා දැන් හොඳට මතක නෑ. ටිකක් අමාරුයි.",comment,2024-06-04,si
S057,ගෙදරින් එළියට ගිහින් ටිකක් ඉඳලා ආවා. ඇයි ගිහින් ආවේ හරිහැටි දන්නෑ. ගිය කාරණාව අමතකයි.,caption,2024-06-19,si
S057,ගෙදරින් එළියට ගිහින් ටිකක් ඉඳලා ආවා. ඇයි ගිහින් ආවේ හරිහැටි දන්නෑ. ගිය කාරණාව අමතකයි.,message,2024-06-17,si
S057,කෑම හැදුවා. කෑවා. හොඳද නැද්ද හරියට මතක නෑ. ඊළඟ පාර මොකද හදන්නේ කියලත් සිහි නෑ.,caption,2024-08-08,si
S057,රූපවාහිනී බැලුවා. මොකක්ද කියලා දැන් හරිහැටි මතක නෑ. ටික වෙලාවක් බලලා නැවතුණා.,message,2024-03-10,si
S057,කෑම හැදුවා. කෑවා. හොඳද නැද්ද හරියට මතක නෑ. ඊළඟ පාර මොකද හදන්නේ කියලත් සිහි නෑ.,caption,2024-11-04,si
S057,,view,2024-04-12,si
S057,,like,2024-06-09,si
S057,,view,2024-07-22,si
S057,,react,2024-05-29,si
S057,,react,2024-12-21,si
S058,eliyata giya walk ekakata. tikak mahansiyen aawa. kohomada innne kiyala therenne naa.,caption,2024-10-30,romanized_sinhala
S058,kamak hadhdha gedara. hondada kiyala therenne naa. mona wageda karanna one kiyalath mathaka naa.,caption,2024-12-15,romanized_sinhala
S058,ada kade giya monawa hari genna. monada gaththe kiyala therenne naa. bag eka dedena patta check kalaa.,caption,2024-08-24,romanized_sinhala
S058,eliyata giya walk ekakata. tikak mahansiyen aawa. kohomada innne kiyala therenne naa.,message,2024-08-12,romanized_sinhala
S058,yaluwata call kalaa. monava katha kalada dhan mathaka naa. weekend ekaka wagayi kiyala hithanawa.,caption,2024-07-28,romanized_sinhala
S058,TV ekak baluwa kama passe. kiyana eka mathaka naa dhan monavada kiyala.,caption,2024-03-12,romanized_sinhala
S058,potha kiyawanna try kalaa magema hithe hitiye naa. paragraph eka nawatha nawatha kiyawanna una.,message,2024-05-03,romanized_sinhala
S058,kamak hadhdha gedara. hondada kiyala therenne naa. mona wageda karanna one kiyalath mathaka naa.,message,2024-08-04,romanized_sinhala
S058,yaluwata call kalaa. monava katha kalada dhan mathaka naa. weekend ekaka wagayi kiyala hithanawa.,caption,2024-08-17,romanized_sinhala
S058,,react,2024-09-02,romanized_sinhala
S058,,react,2024-07-24,romanized_sinhala
S058,,react,2024-09-16,romanized_sinhala
S059,Saw someone I know at the market today. I recognised their face but could not remember their name until they introduced themselves.,caption,2024-03-26,en
S059,Wrote a message to my sister today. I had to rewrite it a couple of times because I kept losing my train of thought halfway through.,caption,2024-01-23,en
S059,Did some work around the house today. I am not sure if I finished everything I meant to do. I will have to check again tomorrow.,message,2024-06-18,en
S059,Called my friend this afternoon. We talked for a while but I have already forgotten most of what we said. I think it was something about the weekend.,comment,2024-01-06,en
S059,Tried to read my book this evening but found it difficult to focus for very long. I had to reread the same paragraph a few times.,caption,2024-04-23,en
S059,Had my morning tea and sat for a while thinking. The day passed quite slowly. I did not manage to do as much as I had planned.,caption,2024-10-12,en
S059,Wrote a message to my sister today. I had to rewrite it a couple of times because I kept losing my train of thought halfway through.,message,2024-04-23,en
S059,,view,2024-07-10,en
S059,,react,2024-08-25,en
S059,,react,2024-10-28,en
S059,,like,2024-09-13,en
S060,Saw someone I know at the market today. I recognised their face but could not remember their name until they introduced themselves.,comment,2024-08-21,en
S060,Had my morning tea and sat for a while thinking. The day passed quite slowly. I did not manage to do as much as I had planned.,message,2024-09-04,en
S060,Watched something on television after dinner. I cannot remember now what the programme was called or what it was about.,message,2024-02-19,en
